name	date
A/swine/Pennsylvania/A02479125/2020|A_/_H3N2|unassigned|2020-03-11|HA|4|EPI_ISL_503977	2020-03-11
A/swine/Ohio/OH20-6892/2020|A_/_H3N2|3C.3a|2020-04-01|HA|4|EPI_ISL_17373134	2020-04-01
A/swine/Pennsylvania/A02525008/2020|A_/_H3N2|unassigned|2020-12-18|HA|4|EPI_ISL_4081907	2020-12-18
A/swine/Pennsylvania/A02525116/2021|A_/_H3N2|unassigned|2021-01-26|HA|4|EPI_ISL_4081993	2021-01-26
A/swine/Ohio/OH20-10493/2020|A_/_H3N2|3C.3a|2020-05-22|HA|4|EPI_ISL_17373083	2020-05-22
A/swine/Ohio/OH20-10115/2020|A_/_H3N2|3C.3a|2020-05-19|HA|4|EPI_ISL_17373082	2020-05-19
A/swine/Ohio/OH20-11097/2020|A_/_H3N2|3C.3a|2020-06-01|HA|4|EPI_ISL_17373087	2020-06-01
A/swine/Ohio/OH20-10686/2020|A_/_H3N2|3C.3a|2020-05-27|HA|4|EPI_ISL_17373086	2020-05-27
A/swine/Ohio/OH20-6741/2020|A_/_H3N2|3C.3a|2020-03-30|HA|4|EPI_ISL_17373133	2020-03-30
A/swine/Ohio/OH20-8521/2020|A_/_H3N2|3C.3a|2020-04-29|HA|4|EPI_ISL_17373138	2020-04-29
A/swine/Indiana/A02524539/2020|A_/_H3N2|unassigned|2020-08-07|HA|4|EPI_ISL_707226	2020-08-07
A/swine/Ohio/OH20-10685/2020|A_/_H3N2|3C.3a|2020-05-27|HA|4|EPI_ISL_17373085	2020-05-27
A/swine/Ohio/OH20-17380/2020|A_/_H3N2|3C.3a|2020-08-14|HA|4|EPI_ISL_17373099	2020-08-14
A/swine/Ohio/OH20-15002/2020|A_/_H3N2|3C.3a|2020-07-14|HA|4|EPI_ISL_17373094	2020-07-14
A/swine/Ohio/OH20-22800/2020|A_/_H3N2|3C.3a|2020-10-22|HA|4|EPI_ISL_17373102	2020-10-22
A/swine/Ohio/OH20-15586/2020|A_/_H3N2|3C.3a|2020-07-22|HA|4|EPI_ISL_17373095	2020-07-22
A/swine/Pennsylvania/A02479139/2020|A_/_H3N2|unassigned|2020-03-19|HA|4|EPI_ISL_504067	2020-03-19
A/swine/North_Carolina/A02245252/2019|A_/_H3N2|unassigned|2019-09-19|HA|4|EPI_ISL_396974	2019-09-19
A/swine/Indiana/A02478890/2019|A_/_H3N2|unassigned|2019-11-19|HA|4|EPI_ISL_503966	2019-11-19
A/swine/Iowa/A02478529/2019|A_/_H3N2|unassigned|2019-06-05|HA|4|EPI_ISL_372423	2019-06-05
A/swine/Iowa/A02478758/2019|A_/_H3N2|unassigned|2019-10-07|HA|4|EPI_ISL_399607	2019-10-07
A/swine/Iowa/A02478782/2019|A_/_H3N2|unassigned|2019-10-15|HA|4|EPI_ISL_399716	2019-10-15
A/swine/Iowa/A02478542/2019|A_/_H3N2|unassigned|2019-06-14|HA|4|EPI_ISL_372504	2019-06-14
A/swine/Iowa/A02478536/2019|A_/_H3N2|unassigned|2019-06-03|HA|4|EPI_ISL_372425	2019-06-03
A/swine/Indiana/A02635923/2021|A_/_H3N2|unassigned|2021-06-16|HA|4|EPI_ISL_4084491	2021-06-16
A/swine/Ohio/OH20-24338/2020|A_/_H3N2|3C.3a|2020-11-13|HA|4|EPI_ISL_17373110	2020-11-13
A/swine/Ohio/OH20-26583/2020|A_/_H3N2|3C.3a|2020-12-16|HA|4|EPI_ISL_17373126	2020-12-16
A/swine/Indiana/OH-7093/2021|A_/_H3N2|3C.3a|2021-03-29|HA|4|EPI_ISL_17471719	2021-03-29
A/swine/Indiana/A02524738/2020|A_/_H3N2|unassigned|2020-10-14|HA|4|EPI_ISL_697755	2020-10-14
A/swine/Ohio/OH20-25166/2020|A_/_H3N2|3C.3a|2020-11-25|HA|4|EPI_ISL_17373119	2020-11-25
A/swine/Ohio/OH-1033/2021|A_/_H3N2|3C.3a|2021-01-15|HA|4|EPI_ISL_17471722	2021-01-15
A/swine/Indiana/OH-5789/2021|A_/_H3N2|3C.3a|2021-03-18|HA|4|EPI_ISL_17471718	2021-03-18
A/swine/Indiana/A02635711/2021|A_/_H3N2|unassigned|2021-04-19|HA|4|EPI_ISL_4083621	2021-04-19
A/swine/Ohio/OH-20511/2021|A_/_H3N2|3C.3a|2021-09-03|HA|4|EPI_ISL_17471855	2021-09-03
A/swine/Iowa/A02524509/2020|A_/_H3N2|unassigned|2020-07-29|HA|4|EPI_ISL_707115	2020-07-29
A/swine/Ohio/A02524675/2020|A_/_H3N2|unassigned|2020-09-28|HA|4|EPI_ISL_697654	2020-09-28
A/swine/Ohio/OH20-16985/2020|A_/_H3N2|3C.3a|2020-08-10|HA|4|EPI_ISL_17373098	2020-08-10
A/swine/Ohio/A02524859/2020|A_/_H3N2|unassigned|2020-11-04|HA|4|EPI_ISL_4081680	2020-11-04
A/swine/North_Carolina/A02479327/2020|A_/_H3N2|unassigned|2020-05-14|HA|4|EPI_ISL_501743	2020-05-14
A/swine/Ohio/A02479175/2020|A_/_H3N2|unassigned|2020-03-24|HA|4|EPI_ISL_504145	2020-03-24
A/swine/Indiana/A02478996/2020(H3N2)|A_/_H3N2|unassigned|2020-01-09|HA|4|EPI_ISL_504997	2020-01-09
A/swine/Indiana/A02478983/2020(H3N2)|A_/_H3N2|unassigned|2020-01-09|HA|4|EPI_ISL_504994	2020-01-09
A/swine/Indiana/A02479020/2020|A_/_H3N2|unassigned|2020-01-22|HA|4|EPI_ISL_503443	2020-01-22
A/swine/Illinois/A02524655/2020|A_/_H3N2|unassigned|2020-09-22|HA|4|EPI_ISL_697524	2020-09-22
A/swine/Ohio/28146/2019|A_/_H3N2|3C.3a|2019-12-30|HA|4|EPI_ISL_17204298	2019-12-30
A/swine/Ohio/28128/2019|A_/_H3N2|3C.3a|2019-12-30|HA|4|EPI_ISL_17204310	2019-12-30
A/swine/Ohio/A02478879/2019|A_/_H3N2|unassigned|2019-11-14|HA|4|EPI_ISL_505710	2019-11-14
A/swine/Ohio/A02478896/2019|A_/_H3N2|unassigned|2019-11-19|HA|4|EPI_ISL_505934	2019-11-19
A/swine/Indiana/A02478921/2019|A_/_H3N2|unassigned|2019-11-26|HA|4|EPI_ISL_505930	2019-11-26
A/swine/Ohio/A02478897/2019|A_/_H3N2|unassigned|2019-11-19|HA|4|EPI_ISL_505936	2019-11-19
A/swine/Ohio/OH20-11715/2020|A_/_H3N2|3C.3a|2020-06-09|HA|4|EPI_ISL_17373091	2020-06-09
A/swine/Ohio/OH20-7443/2020|A_/_H3N2|3C.3a|2020-04-10|HA|4|EPI_ISL_17373135	2020-04-10
A/swine/Ohio/OH20-8813/2020|A_/_H3N2|3C.3a|2020-05-04|HA|4|EPI_ISL_17373140	2020-05-04
A/swine/Ohio/OH20-1952/2020|A_/_H3N2|3C.3a|2020-01-29|HA|4|EPI_ISL_17373100	2020-01-29
A/swine/Ohio/OH20-24947/2020|A_/_H3N2|3C.3a|2020-11-20|HA|4|EPI_ISL_17373114	2020-11-20
A/swine/Ohio/OH20-24948/2020|A_/_H3N2|3C.3a|2020-11-20|HA|4|EPI_ISL_17373115	2020-11-20
A/swine/Ohio/A02524829/2020|A_/_H3N2|unassigned|2020-10-29|HA|4|EPI_ISL_4081629	2020-10-29
A/swine/Indiana/OH20-12429/2020|A_/_H3N2|3C.3a|2020-06-16|HA|4|EPI_ISL_17373079	2020-06-16
A/swine/Ohio/A02479354/2020|A_/_H3N2|unassigned|2020-05-19|HA|4|EPI_ISL_501780	2020-05-19
A/swine/Ohio/OH20-14132/2020|A_/_H3N2|3C.3a|2020-07-02|HA|4|EPI_ISL_17373092	2020-07-02
A/swine/Ohio/OH20-11160/2020|A_/_H3N2|3C.3a|2020-06-02|HA|4|EPI_ISL_17373089	2020-06-02
A/swine/Ohio/OH20-11699/2020|A_/_H3N2|3C.3a|2020-06-09|HA|4|EPI_ISL_17373090	2020-06-09
A/swine/Ohio/OH20-6729/2020|A_/_H3N2|3C.3a|2020-03-30|HA|4|EPI_ISL_17373132	2020-03-30
A/swine/Ohio/A02479264/2020|A_/_H3N2|unassigned|2020-04-19|HA|4|EPI_ISL_502847	2020-04-19
A/swine/Ohio/A02479280/2020|A_/_H3N2|unassigned|2020-04-24|HA|4|EPI_ISL_502893	2020-04-24
A/swine/Indiana/A02524424/2020|A_/_H3N2|unassigned|2020-06-10|HA|4|EPI_ISL_499224	2020-06-10
A/swine/Indiana/A01812311/2020|A_/_H3N2|unassigned|2020-08-31|HA|4|EPI_ISL_707335	2020-08-31
A/swine/Iowa/A02524706/2020|A_/_H3N2|unassigned|2020-10-06|HA|4|EPI_ISL_697699	2020-10-06
A/swine/Iowa/A02479421/2020|A_/_H3N2|unassigned|2020-06-06|HA|4|EPI_ISL_499199	2020-06-06
A/swine/Indiana/A02479085/2020|A_/_H3N2|unassigned|2020-02-26|HA|4|EPI_ISL_503911	2020-02-26
A/swine/Indiana/A01812303/2020|A_/_H3N2|unassigned|2020-01-30|HA|4|EPI_ISL_503428	2020-01-30
A/swine/Indiana/A01812302/2020|A_/_H3N2|unassigned|2020-01-28|HA|4|EPI_ISL_503427	2020-01-28
A/swine/Indiana/A02479123/2020|A_/_H3N2|unassigned|2020-03-10|HA|4|EPI_ISL_503973	2020-03-10
A/swine/Missouri/A02479183/2020|A_/_H3N2|unassigned|2020-03-26|HA|4|EPI_ISL_502565	2020-03-26
A/swine/Michigan/A02479277/2020|A_/_H3N2|unassigned|2020-04-26|HA|4|EPI_ISL_502890	2020-04-26
A/swine/Illinois/A02524485/2020|A_/_H3N2|unassigned|2020-07-10|HA|4|EPI_ISL_700971	2020-07-10
A/swine/Illinois/A02524405/2020|A_/_H3N2|unassigned|2020-07-10|HA|4|EPI_ISL_706287	2020-07-10
A/swine/Iowa/A02478604/2019|A_/_H3N2|unassigned|2019-08-01|HA|4|EPI_ISL_389843	2019-08-01
A/swine/Iowa/A02478584/2019|A_/_H3N2|unassigned|2019-07-10|HA|4|EPI_ISL_381685	2019-07-10
A/swine/North_Carolina/A02478666/2019|A_/_H3N2|unassigned|2019-09-12|HA|4|EPI_ISL_396146	2019-09-12
A/swine/North_Carolina/A02479052/2020|A_/_H3N2|unassigned|2020-02-06|HA|4|EPI_ISL_503616	2020-02-06
A/swine/Iowa/A02478617/2019|A_/_H3N2|unassigned|2019-08-19|HA|4|EPI_ISL_393493	2019-08-19
A/swine/North_Carolina/A02245567/2020|A_/_H3N2|unassigned|2020-03-27|HA|4|EPI_ISL_504161	2020-03-27
A/swine/North_Carolina/A02524712/2020|A_/_H3N2|unassigned|2020-10-08|HA|4|EPI_ISL_697710	2020-10-08
A/swine/North_Carolina/A02245294/2019|A_/_H3N2|unassigned|2019-10-15|HA|4|EPI_ISL_399443	2019-10-15
A/swine/North_Carolina/A02524916/2020|A_/_H3N2|unassigned|2020-11-18|HA|4|EPI_ISL_4081801	2020-11-18
A/swine/Indiana/A02479381/2020|A_/_H3N2|unassigned|2020-05-28|HA|4|EPI_ISL_502064	2020-05-28
A/swine/Iowa/A02245753/2020|A_/_H3N2|unassigned|2020-10-19|HA|4|EPI_ISL_697742	2020-10-19
A/swine/Iowa/A02245769/2020|A_/_H3N2|unassigned|2020-10-22|HA|4|EPI_ISL_4081673	2020-10-22
A/swine/Iowa/A02479225/2020|A_/_H3N2|unassigned|2020-04-15|HA|4|EPI_ISL_502867	2020-04-15
A/swine/Minnesota/A02245643/2020|A_/_H3N2|unassigned|2020-05-13|HA|4|EPI_ISL_501771	2020-05-13
A/swine/Minnesota/A02245709/2020|A_/_H3N2|unassigned|2020-09-03|HA|4|EPI_ISL_707323	2020-09-03
A/swine/Iowa/A02245386/2020(H3N2)|A_/_H3N2|unassigned|2020-01-09|HA|4|EPI_ISL_503407	2020-01-09
A/swine/Minnesota/A02245661/2020|A_/_H3N2|unassigned|2020-05-27|HA|4|EPI_ISL_502053	2020-05-27
A/swine/Minnesota/A02245660/2020|A_/_H3N2|unassigned|2020-05-26|HA|4|EPI_ISL_502052	2020-05-26
A/swine/Indiana/A02636320/2021|A_/_H3N2|unassigned|2021-09-29|HA|4|EPI_ISL_14770631	2021-09-29
A/swine/Indiana/A02636107/2021|A_/_H3N2|unassigned|2021-09-02|HA|4|EPI_ISL_6785604	2021-09-02
A/swine/Indiana/A02525066/2021|A_/_H3N2|unassigned|2021-01-14|HA|4|EPI_ISL_4081953	2021-01-14
A/swine/Indiana/A01812297/2019|A_/_H3N2|unassigned|2019-10-24|HA|4|EPI_ISL_506166	2019-10-24
A/swine/Iowa/A02524660/2020|A_/_H3N2|unassigned|2020-09-24|HA|4|EPI_ISL_697535	2020-09-24
A/swine/Iowa/A02524686/2020|A_/_H3N2|unassigned|2020-10-02|HA|4|EPI_ISL_697639	2020-10-02
A/swine/Missouri/A02525068/2021|A_/_H3N2|unassigned|2021-01-07|HA|4|EPI_ISL_4081952	2021-01-07
A/swine/Missouri/A02525138/2021|A_/_H3N2|unassigned|2021-02-01|HA|4|EPI_ISL_4082013	2021-02-01
A/swine/North_Carolina/A02636058/2021|A_/_H3N2|unassigned|2021-08-16|HA|4|EPI_ISL_6781477	2021-08-16
A/swine/North_Carolina/A02525172/2021|A_/_H3N2|unassigned|2021-02-16|HA|4|EPI_ISL_4082050	2021-02-16
A/swine/North_Carolina/A02245701/2020|A_/_H3N2|unassigned|2020-08-25|HA|4|EPI_ISL_707331	2020-08-25
A/swine/Ohio/OH20-24176/2020|A_/_H3N2|3C.3a|2020-11-12|HA|4|EPI_ISL_17373109	2020-11-12
A/swine/Indiana/A02524839/2020|A_/_H3N2|unassigned|2020-11-03|HA|4|EPI_ISL_4081684	2020-11-03
A/swine/Indiana/A01812299/2019|A_/_H3N2|unassigned|2019-12-12|HA|4|EPI_ISL_503368	2019-12-12
A/swine/Iowa/A02635906/2021|A_/_H3N2|unassigned|2021-06-24|HA|4|EPI_ISL_4084589	2021-06-24
A/swine/Minnesota/A02524704/2020|A_/_H3N2|unassigned|2020-10-06|HA|4|EPI_ISL_697708	2020-10-06
A/swine/Iowa/A02479185/2020|A_/_H3N2|unassigned|2020-03-27|HA|4|EPI_ISL_502566	2020-03-27
A/swine/Iowa/A02524952/2020|A_/_H3N2|unassigned|2020-12-02|HA|4|EPI_ISL_4081853	2020-12-02
A/swine/Illinois/A02478682/2019|A_/_H3N2|unassigned|2019-09-23|HA|4|EPI_ISL_396965	2019-09-23
A/swine/Pennsylvania/A02479128/2020|A_/_H3N2|unassigned|2020-03-12|HA|4|EPI_ISL_503971	2020-03-12
A/swine/Pennsylvania/A02524504/2020|A_/_H3N2|unassigned|2020-07-24|HA|4|EPI_ISL_707112	2020-07-24
A/swine/Pennsylvania/A02524606/2020|A_/_H3N2|unassigned|2020-09-03|HA|4|EPI_ISL_707299	2020-09-03
A/swine/Pennsylvania/A02525244/2021|A_/_H3N2|unassigned|2021-03-04|HA|4|EPI_ISL_4082161	2021-03-04
A/swine/Pennsylvania/A02635799/2021|A_/_H3N2|unassigned|2021-05-13|HA|4|EPI_ISL_4083933	2021-05-13
A/swine/Pennsylvania/A02635837/2021|A_/_H3N2|unassigned|2021-05-14|HA|4|EPI_ISL_4084031	2021-05-14
A/swine/Pennsylvania/A02635832/2021|A_/_H3N2|unassigned|2021-05-14|HA|4|EPI_ISL_4084016	2021-05-14
A/swine/Pennsylvania/A02636081/2021|A_/_H3N2|unassigned|2021-08-26|HA|4|EPI_ISL_6781667	2021-08-26
A/swine/Pennsylvania/A02635736/2021|A_/_H3N2|unassigned|2021-04-27|HA|4|EPI_ISL_4083597	2021-04-27
A/swine/Pennsylvania/A02636577/2022|A_/_H3N2|unassigned|2022-03-16|HA|4|EPI_ISL_14779625	2022-03-16
A/swine/North_Carolina/A02636574/2022|A_/_H3N2|unassigned|2022-03-16|HA|4|EPI_ISL_14779572	2022-03-16
A/swine/Indiana/A02751435/2022|A_/_H3N2|3C.3a|2022-12-27|HA|4|EPI_ISL_17184132	2022-12-27
A/swine/Pennsylvania/A02751232/2022|A_/_H3N2|3C.3a|2022-11-15|HA|4|EPI_ISL_16840766	2022-11-15
A/swine/North_Carolina/A02751294/2022|A_/_H3N2|3C.3a|2022-11-30|HA|4|EPI_ISL_16840833	2022-11-30
A/swine/North_Carolina/A02751351/2022|A_/_H3N2|3C.3a|2022-12-20|HA|4|EPI_ISL_16891266	2022-12-20
A/swine/Pennsylvania/A02751588/2023|A_/_H3N2|3C.3a|2023-02-13|HA|4|EPI_ISL_17353497	2023-02-13
A/swine/Pennsylvania/A02751451/2023|A_/_H3N2|3C.3a|2023-01-05|HA|4|EPI_ISL_17184142	2023-01-05
A/swine/Pennsylvania/A02636614/2022|A_/_H3N2|unassigned|2022-03-30|HA|4|EPI_ISL_14835658	2022-03-30
A/swine/Pennsylvania/A02636053/2021|A_/_H3N2|unassigned|2021-08-16|HA|4|EPI_ISL_6781466	2021-08-16
A/swine/Pennsylvania/A02750641/2022|A_/_H3N2|unassigned|2022-06-14|HA|4|EPI_ISL_14871357	2022-06-14
A/swine/Pennsylvania/A02636383/2022|A_/_H3N2|unassigned|2022-01-13|HA|4|EPI_ISL_14775395	2022-01-13
A/swine/Pennsylvania/A02636380/2022|A_/_H3N2|unassigned|2022-01-12|HA|4|EPI_ISL_14775290	2022-01-12
A/swine/Pennsylvania/A02750862/2022|A_/_H3N2|unassigned|2022-09-02|HA|4|EPI_ISL_15620410	2022-09-02
A/swine/Pennsylvania/A02750718/2022|A_/_H3N2|unassigned|2022-07-13|HA|4|EPI_ISL_14931853	2022-07-13
A/swine/Pennsylvania/A02525204/2021|A_/_H3N2|unassigned|2021-02-23|HA|4|EPI_ISL_4082055	2021-02-23
A/swine/Pennsylvania/A02636531/2022|A_/_H3N2|unassigned|2022-02-28|HA|4|EPI_ISL_14778029	2022-02-28
A/swine/Pennsylvania/A02524416/2020|A_/_H3N2|unassigned|2020-06-11|HA|4|EPI_ISL_499227	2020-06-11
A/swine/Ohio/OH20-7953/2020|A_/_H3N2|unassigned|2020-04-21|HA|4|EPI_ISL_17373136	2020-04-21
A/swine/Minnesota/A02478920/2019|A_/_H3N2|unassigned|2019-11-25|HA|4|EPI_ISL_505925	2019-11-25
A/swine/Minnesota/A02245603/2020|A_/_H3N2|unassigned|2020-04-27|HA|4|EPI_ISL_502912	2020-04-27
A/swine/Iowa/A02479339/2020|A_/_H3N2|unassigned|2020-05-11|HA|4|EPI_ISL_501753	2020-05-11
A/swine/Iowa/A02479423/2020|A_/_H3N2|unassigned|2020-06-01|HA|4|EPI_ISL_499194	2020-06-01
A/swine/Iowa/A02524447/2020|A_/_H3N2|unassigned|2020-06-26|HA|4|EPI_ISL_499263	2020-06-26
A/swine/Indiana/A02525078/2021|A_/_H3N2|unassigned|2021-01-05|HA|4|EPI_ISL_4081927	2021-01-05
A/swine/Indiana/A02525243/2021|A_/_H3N2|unassigned|2021-03-04|HA|4|EPI_ISL_4082168	2021-03-04
A/swine/Indiana/A02525269/2021|A_/_H3N2|unassigned|2021-03-17|HA|4|EPI_ISL_4082192	2021-03-17
A/swine/Indiana/A02525374/2021|A_/_H3N2|unassigned|2021-04-08|HA|4|EPI_ISL_4083584	2021-04-08
A/swine/South_Carolina/A02525279/2021|A_/_H3N2|unassigned|2021-03-26|HA|4|EPI_ISL_4082667	2021-03-26
A/swine/Indiana/A02245886/2021|A_/_H3N2|unassigned|2021-03-17|HA|4|EPI_ISL_4083267	2021-03-17
A/swine/Indiana/A02245887/2021|A_/_H3N2|unassigned|2021-03-26|HA|4|EPI_ISL_4083251	2021-03-26
A/swine/Iowa/A02478982/2020(H3N2)|A_/_H3N2|unassigned|2020-01-08|HA|4|EPI_ISL_504992	2020-01-08
A/swine/Iowa/A02479259/2020|A_/_H3N2|unassigned|2020-04-17|HA|4|EPI_ISL_502841	2020-04-17
A/swine/Missouri/A02524456/2020|A_/_H3N2|unassigned|2020-06-22|HA|4|EPI_ISL_499264	2020-06-22
A/swine/Ohio/OH-1059/2021|A_/_H3N2|unassigned|2021-01-15|HA|4|EPI_ISL_17471794	2021-01-15
A/swine/Iowa/A02524494/2020|A_/_H3N2|unassigned|2020-07-13|HA|4|EPI_ISL_706315	2020-07-13
A/swine/Iowa/A02478855/2019|A_/_H3N2|unassigned|2019-11-06|HA|4|EPI_ISL_505725	2019-11-06
A/swine/North_Carolina/A02524585/2020|A_/_H3N2|unassigned|2020-09-03|HA|4|EPI_ISL_707311	2020-09-03
A/swine/North_Carolina/A02245786/2020|A_/_H3N2|unassigned|2020-11-17|HA|4|EPI_ISL_4081836	2020-11-17
A/swine/North_Carolina/A02245825/2020|A_/_H3N2|unassigned|2020-12-08|HA|4|EPI_ISL_4081829	2020-12-08
A/swine/North_Carolina/A02524944/2020|A_/_H3N2|unassigned|2020-12-07|HA|4|EPI_ISL_4081819	2020-12-07
A/swine/North_Carolina/A02524967/2020|A_/_H3N2|unassigned|2020-12-07|HA|4|EPI_ISL_4081863	2020-12-07
A/swine/North_Carolina/A02245888/2021|A_/_H3N2|unassigned|2021-04-15|HA|4|EPI_ISL_4083587	2021-04-15
A/swine/North_Carolina/A02711714/2022|A_/_H3N2|unassigned|2022-03-30|HA|4|EPI_ISL_14835326	2022-03-30
A/swine/Indiana/A01812306/2020|A_/_H3N2|unassigned|2020-05-19|HA|4|EPI_ISL_499215	2020-05-19
A/swine/Ohio/OH20-10603/2020|A_/_H3N2|unassigned|2020-05-26|HA|4|EPI_ISL_17373084	2020-05-26
A/swine/Illinois/A02525382/2021|A_/_H3N2|unassigned|2021-04-13|HA|4|EPI_ISL_4083575	2021-04-13
A/swine/Illinois/A02635759/2021|A_/_H3N2|unassigned|2021-04-27|HA|4|EPI_ISL_4083628	2021-04-27
A/swine/Illinois/A02635805/2021|A_/_H3N2|unassigned|2021-05-06|HA|4|EPI_ISL_4083687	2021-05-06
A/swine/Missouri/A02635824/2021|A_/_H3N2|unassigned|2021-05-11|HA|4|EPI_ISL_4083697	2021-05-11
A/swine/Indiana/A02525012/2020|A_/_H3N2|unassigned|2020-12-23|HA|4|EPI_ISL_4081903	2020-12-23
A/swine/Indiana/A01812314/2020|A_/_H3N2|unassigned|2020-12-14|HA|4|EPI_ISL_4081941	2020-12-14
A/swine/Minnesota/A02245584/2020|A_/_H3N2|unassigned|2020-04-07|HA|4|EPI_ISL_504151	2020-04-07
A/swine/Minnesota/A02245604/2020|A_/_H3N2|unassigned|2020-04-27|HA|4|EPI_ISL_502914	2020-04-27
A/swine/Iowa/A02479026/2020|A_/_H3N2|unassigned|2020-01-22|HA|4|EPI_ISL_501283	2020-01-22
A/swine/Iowa/A02478937/2019|A_/_H3N2|unassigned|2019-12-04|HA|4|EPI_ISL_505891	2019-12-04
A/swine/Iowa/A02478854/2019|A_/_H3N2|unassigned|2019-11-06|HA|4|EPI_ISL_505919	2019-11-06
A/swine/North_Carolina/A02245824/2020|A_/_H3N2|unassigned|2020-12-07|HA|4|EPI_ISL_4081834	2020-12-07
A/swine/Ohio/OH21-14991/2021|A_/_H3N2|unassigned|2021-06-18|HA|4|EPI_ISL_17760619	2021-06-18
A/swine/Ohio/OH-18110/2021|A_/_H3N2|unassigned|2021-08-03|HA|4|EPI_ISL_17471850	2021-08-03
A/swine/Ohio/OH-16296/2021|A_/_H3N2|unassigned|2021-07-07|HA|4|EPI_ISL_17471848	2021-07-07
A/swine/Ohio/OH-16295/2021|A_/_H3N2|unassigned|2021-07-07|HA|4|EPI_ISL_17471847	2021-07-07
A/swine/Ohio/OH-7351/2021|A_/_H3N2|unassigned|2021-04-01|HA|4|EPI_ISL_17471929	2021-04-01
A/swine/Ohio/OH20-25753/2020|A_/_H3N2|3C.3a|2020-12-07|HA|4|EPI_ISL_17373122	2020-12-07
A/swine/Ohio/OH20-26246/2020|A_/_H3N2|3C.3a|2020-12-14|HA|4|EPI_ISL_17373125	2020-12-14
A/swine/Indiana/A02525372/2021|A_/_H3N2|unassigned|2021-04-12|HA|4|EPI_ISL_4083580	2021-04-12
A/swine/Iowa/A02636147/2021|A_/_H3N2|unassigned|2021-09-17|HA|4|EPI_ISL_6795283	2021-09-17
A/swine/North_Carolina/A02636343/2021|A_/_H3N2|unassigned|2021-12-13|HA|4|EPI_ISL_14770832	2021-12-13
A/swine/Ohio/A02636456/2022|A_/_H3N2|unassigned|2022-02-01|HA|4|EPI_ISL_14775616	2022-02-01
A/swine/North_Carolina/A02524744/2020|A_/_H3N2|unassigned|2020-10-12|HA|4|EPI_ISL_697764	2020-10-12
A/swine/North_Carolina/A02524576/2020|A_/_H3N2|unassigned|2020-08-28|HA|4|EPI_ISL_707271	2020-08-28
A/swine/North_Carolina/A02525368/2021|A_/_H3N2|unassigned|2021-04-13|HA|4|EPI_ISL_4083568	2021-04-13
A/swine/North_Carolina/A02636370/2022|A_/_H3N2|unassigned|2022-01-05|HA|4|EPI_ISL_14775405	2022-01-05
A/swine/North_Carolina/A02750898/2022|A_/_H3N2|unassigned|2022-09-15|HA|4|EPI_ISL_15620549	2022-09-15
A/swine/Iowa/A02524689/2020|A_/_H3N2|unassigned|2020-10-01|HA|4|EPI_ISL_697649	2020-10-01
A/swine/North_Carolina/A02245746/2020|A_/_H3N2|unassigned|2020-10-14|HA|4|EPI_ISL_697748	2020-10-14
A/swine/North_Carolina/A02245817/2020|A_/_H3N2|unassigned|2020-11-23|HA|4|EPI_ISL_4081837	2020-11-23
A/swine/Michigan/A02479299/2020|A_/_H3N2|unassigned|2020-05-01|HA|4|EPI_ISL_501672	2020-05-01
A/swine/Michigan/A02246908/2021|A_/_H3N2|unassigned|2021-12-30|HA|4|EPI_ISL_14769992	2021-12-30
A/swine/Illinois/A02751180/2022|A_/_H3N2|3C.3a|2022-11-04|HA|4|EPI_ISL_16925056	2022-11-04
A/swine/Illinois/A02751274/2022|A_/_H3N2|3C.3a|2022-11-22|HA|4|EPI_ISL_16840834	2022-11-22
A/swine/Illinois/A02751224/2022|A_/_H3N2|3C.3a|2022-11-08|HA|4|EPI_ISL_16925088	2022-11-08
A/swine/Illinois/A02751420/2022|A_/_H3N2|3C.3a|2022-12-19|HA|4|EPI_ISL_17086455	2022-12-19
A/swine/Illinois/F78322/2022|A_/_H3N2|unassigned|2022-08-18|HA|4|EPI_ISL_15620431	2022-08-18
A/swine/Indiana/F105526/2022|A_/_H3N2|3C.3a|2022-11-07|HA|4|EPI_ISL_16886672	2022-11-07
A/swine/Iowa/A02750881/2022|A_/_H3N2|unassigned|2022-09-09|HA|4|EPI_ISL_15620545	2022-09-09
A/swine/Indiana/F113096/2022|A_/_H3N2|3C.3a|2022-11-02|HA|4|EPI_ISL_17086449	2022-11-02
A/swine/Iowa/A02861497/2023|A_/_H3N2|3C.3a|2023-06-08|HA|4|EPI_ISL_18042989	2023-06-08
A/swine/Iowa/G43216/2023|A_/_H3N2|3C.3a|2023-05-01|HA|4|EPI_ISL_18144132	2023-05-01
A/swine/Illinois/A02525270/2021|A_/_H3N2|unassigned|2021-03-17|HA|4|EPI_ISL_4082179	2021-03-17
A/swine/Indiana/A02635710/2021|A_/_H3N2|unassigned|2021-04-20|HA|4|EPI_ISL_4083593	2021-04-20
A/swine/Iowa/ISU-A02861691/2023|A_/_H3N2|unassigned|2023-07-31|HA|4|EPI_ISL_18228683	2023-07-31
A/swine/Iowa/ISU-A02861833/2023|A_/_H3N2|unassigned|2023-09-25|HA|4|EPI_ISL_18699089	2023-09-25
A/swine/Minnesota/A02978864/2024|A_/_H3N2|unassigned|2024-03-25|HA|4|EPI_ISL_19134597	2024-03-25
A/swine/Iowa/A02750687/2022|A_/_H3N2|unassigned|2022-06-30|HA|4|EPI_ISL_14930634	2022-06-30
